username,text
marjanpsn,@negin_mhb میخوای بازم دست به کار شم؟😂😂😂
asena.mina72,ما دوتا  دوست هستیم که یکی مون 29سالشه و اون یکی 34سال،عاشق طبیعت گردی و ایرانگردی هستیم دنبال دو نفر همراه و پایه هستیم که اهل گشت و گذار باشند
asena.mina72,@asena.mina72 یادم رفت بگم کرمان هستیم،بروبچ کرمان دایرکت منتظرم
hamidrezasz,@minooo7340 سلام
r.n.s.r.n,یعنی بیشتر از پیدا کردن نفر مورد نظر، نحوه معرفی آدمها خیلی جذابه برام،واقعا کارت عالیه یلدا جون❤️❤️
hoboot_mohamadzadeh,من هبوط هستم سی و پنج سالمه ارشد فلسفه خوندم دبیر ریاضی ام تدریس کنکور میکنم مربی تنیس روی میزم مذهبی نیستم قدم صدوهفتاد و پنجه. آدم اجتماعی هستم اهل سفر و شناخت فرهنگ های جدیدم ساده زندگی میکنم و زندگی رو سخت نمیگیرم به تیپ و قیافه ام خیلی اهمیت میدم و سعی میکنم همیشه مرتب باشم خودم مستقلم و از آدمای مستقل خوشم میاد از آشنایی با کسی که اهل مطالعه و آگاهی و تفکره استقبال میکنم و اینکه به نظرم صمیمیت و رفاقت بین دو نفر در رابطه حرف اول رو میزنه
somayeh_ghenaatian,سمیه م ۳۳ ساله،  دانشجوم،ساکن آلمان ،اشتوتگارت، یه دختر پنج‌ساله دارم.  مهربان و فعال و پرتلاشم. ‌ترجیحا کسی که ساکن آلمان باشه پیام بده ولی اگر‌کسی در پروسه مهاجرت هم‌هست میتونیم باهم آشنا بشیم.
a.g_negar,نگار هستم متولد۶۰ ساکن کرمانشاه  از نظر اجتماعی دختر موفقی هستم شاد و سرزنده و مهربان هستم عاشق مسافرت و طبیعت گردی در حد نرمال،پایبند به اصول اخلاقیم دنبال کسی هستم برای تشکیل خونواده که شبیه خودم باشه
ali.mzl,@morteza_1099 حتماً میبینمت. امروز اومدم سر کار.
ali_m84199,سلام. من حدود 38 سالمه از تهران..............................................................................................آدم بدی نیستم. معمولی ام.............
jimcollect,@ramin.1980 دیگه شما به با جنبگی خودتون ببخشید،کامنتتون یجوریه آدم را سیخونک میزنه ،اذیتتون کنه،یه همچین آدمایی هستیم ما😬😬😬😬خدا از سر تقصیراتمون بگذره
haastii._.gh,@ramin.1980 هِلو رامین🖐🏻😁
haastii._.gh,@reza_6990 چشمممممم حتما چون شما گفتی خیلی جدی میگیرم به شخصه😮
sara_sabzevarii,@soorbanan88 چه دوست خوبی
saharthecurlyone,من سحرم، ۲۴ سالمه(البته به ۲۵ سالگی نزدیک‌ترم الان:)) )، دانشجوی دانشگاه شهید‌بهشتی هستم تو مقطع ارشد، اما ساکن تبریزم، آدم آرومی‌ام، هدفم مهاجرته و دوست دارم که در این مسیر تنها نباشم، این‌ پیج‌هم پیج اصلیم نیست البته.
mary60.hu,سلام. این اکانت اصلیم نیست. مریم هستم، متولد ۶۰ اهل #رشت ، مذهبی نیستم، ترم آخر پی اچ دی در علوم پزشکی. با خونواده زندگی میکنم. آدم حساس و آروم و مهربونی هستم سعی میکنم روی نقطه ضعف هام کار کنم به مطالعه، خودشناسی، گردش و سفر، دوچرخه سواری، شنا علاقمندم. رشته و کارم رو دوست دارم. دنبال رابطه از راه دور نیستم و امکان زندگی خارج شهرم ندارم. دنبال یه آدم سالم و مهربون توی رنج سنی نزدیک به خودمم. ترجیح میدم اطلاعات بیشتر رو در دایرکت بدم. برای همه بهترینها رو آرزو میکنم.
hannah.ashyan,اسم من حناست چهل ساله ساکن کانادا، پژوهشگر / دانشجو هستم یک دختر دو ساله دارم. برونگرا، نویسنده و  عاشق سفر و طبیعت‌گردی. با تمام قوا مشغول رشد و توسعه‌ی فردی (همه جوره) هستم. برام مثل همه، صداقت واقعی، توسعه‌یافتگی روح و روان، و همینطور صلح و آرامش طرف مقابل مهمترین اولویت‌هاست.  مدیریت رابطه‌ی راه‌ دور برام خیلی سخته و ازش معمولا فرار میکنم.
mahtab_samieazar,@amin_mardani_1993 😂
ghazale_fo,"توی پست دوست یابی قبلی اینقدر دوستای خوبی پیدا کردم که ترغیب شدم توی این پست هم کامنت بزارم…..من غزالم و چیزی نمونده که ۲۹ساله بشم،۱۲سال پیش مهاجرت کردم سوئد و ۷سال پیش بخاطر رویای دندونپزشکی رفتم بلارو س درس خوندم و الانم یکسالی هست مجدد برگشتم و درحال درس خوندن برای تایید مدرکم.تا چندسال پیش همش سرم توی کتاب بود تا اینکه فهمیدم زندگی فقط درس خوندن نیست و شروع کردم به معاشرت با ادما و یاد گرفتن ازشون.تجربه کردن چیزای جدید رو دوست دارم.
برام مهمه پارتنرم قبل از هر چیز دوستم باشه و باهم رفاقت کنیم چون به نظرم اون شکلی رابطه خیلی قشنگتر پیش میره،لانگ دیستنس رو فقط جوری میتونم تحمل کنم که اول با طرفم حضوری اشنا شده باشم و هردو همدیگه رو قبول کرده باشیم .تعهد و صداقت برام مهمه (البته هر کسی تعریف خودشو از تعهد داره)نمیدونم چی بیشتر بگم از خودم 😊😅"
__arefeh__y,سلام عارفه هستم 27ساله از مشهد.  مجرد هستم .  مشاورپوست و مو رشته تحصیلیم تجربی بود عاشق طبیعت و مسافرتم خیلی احساسی و مهربونم قد 168وزن 58.مرد مستقل وبااخلاق و مهربون هیکلش ورزش کاری باشه به ورزش خیلی اهمیت بده و به طرف مقابلش خیلی اهمیت بده.
saeideh.pahlavan,یلدا جون من از پست دوست یابی کلی دوست خوب پیدا کردم و درکنارش با اخلاقیات و اعتقادات زبادی آشنا شدم. ممنون ازت😍
saeideh.pahlavan,@saeideh.pahlavan  ماشالله مشهدیا👏
sahar_hi60,از لحاظ تاریخ تولد یه روز تفاوت داریم
ramin.1980,@jimcollect 😂😂😂
haastii._.gh,@mins_a6890 پسر بودم میگرفتمت ثمین😂
fatemeh_khosravi1999,ممنون یلدا جان که به دغدغه های افراد اهمیت میدین، سبز باشید💚🌱
maryamnimaeii,@yalda_aghaei 👏😂😂😂
dr.naffis,چه زوج قشنگی😍 چه پست خوبی😍
haastii._.gh,نمکم بزن😢😂
fitlady_pari,با سلام. متولد ۶۷ از مشهد هستم. دختر شوخ طبع و خوش اخلاق و طبیعت گرد و اهل ورزش. کامپیوتر خوندم. از آدم های منفی خوشم نمیاد و همچنین با آدم های گوشه گیر میونه خوبی ندارم …
hossein199805,سلام حسینم 24 سالمه، تهران زندگی می‌کنم و مستقلم. برام مهمه که تو رابطه همه چی خوب باشه و با حرف زدن مشکلات رو حل کنیم. حداقل ماهی یه بار بیرون بریم. دوست دارم کنار هم رشد کنیم و پیشرفت کنیم و دونسته هامونو به اشتراک بذاریم. من خوب گوش می‌دم و سعی می‌کنم همیشه کمک کنم. صبور و مهربونم. به نظرم با تلاش می‌شه مشکلات رو حل کرد. اهل فیلم هستم و مطالعه‌م بیشتر تو حوزه کاری و توسعه فردیه. خوشحال میشم اگه کسی بود بیاد و باهم آشنا بشیم. قدمم صد و هفتاد و هشت
maryamnimaeii,@sadegh.6970 😂😂😂
hannah.ashyan,@farhoodvosoughi شما هم در پی پیدا کردن کسی هستین یا کامنت‌تون شوخی بود؟
haastii._.gh,@minoo.3363 تَن کیووووو بیبی😂😍
jimcollect,@ramin.1980 خوبه دیگه دیت‌اتون را می‌بینید فرش می‌شین😬😬😬
sadaf_pirtarsa,@setare_haghparast ١٩٠ ميخواي چيكار؟ بگو مثل خودم پر تلاش و كوشا باشه ، با شخصيت و اهل كافه و گردش باشه، برام وقت بزاره و اينا، فقط ميگي قد؟ ميكشمت ستاره😡
mahsa.tvn70,@faribayezamani 😍😍😍آخی عزیزم چه خوب انشاءالله کنار هم خوشحال باشید همیشه
haastii._.gh,😂😂📿📿📿اَل نکاهو سنتیییییی
psy.yaldayalan,@farhoodvosoughi زیر‌ کامنتتون کامنت میذاریم که بیشتر هم دیده بشید
nyaz1982,@68.samira.nezami سلام عزیزم چه گروهی؟
haastii._.gh,پسر قدبلند باشه بقیش دیگ حله با همه چیش میسازمو میسوووزم😂😂😂😂😂
sahar_hi60,@farzingh80 تعجب کردم یه همسن خودم دیدم اینجا😮
arezou_kia1989,@___parisahmadi___ جنسیت فرقی برام نداره دلم میخواد معاشرت کنم با آدمای جدید🙃
saeideh_tt,عزیزم من دایرکت بهتون پیام دادم منم یه دختر هشت ماهه دارم☺️
sawyer100001,سلام من هم جامانده از دهه پنجاه هستم. ٤٦ سالمه، خانم، ساكن تهران، قد ١٦٠، وزن ٥٨، همسن و سالهاي من خيلي وقته ازدواج كردن و بچه دارن ولي براي من قسمت نشد. كارشناسي خوندم و شغل خوبي دارم، كارم رو هم دوست دارم، رابطه لانگ ديستنس و مهاجرت مناسب من نيست. دنبال رابطه جدي و سالم و تشكيل خانواده هستم. آدم آرومي هستم، صادق و مهربان هستم، اگر كاري از دستم بربياد براي ديگران انجام ميدم، كلا مهرباني كردن رو دوست دارم، صورتم سن كمتري رو نشون ميده طوري كه اكثرا باور نميكنن سنم رو؛ فردي رو مي خوام كه از لحاظ سني به من بخوره، نقش بازي نكنه، خودش باشه، صادقانه و محترمانه رفتار كنه، اهل زندگي سالم باشه، برام مهمه اون فرد اهل سازش باشه و چالش ها نقطه عطف زندگي باشن براش نه بهانه ايي براي كنار كشيدن، از لحاظ مالي مشكلي ندارم ولي ميخوام طرف مقابلم هم به ثبات رسيده باشه و بتونيم در كنار هم و با مشاركت هم زندگي كنيم. همديگه رو بشناسيم و همونطوري قبول كنيم، آدمها بعد از دوست داشته شدن، براي طرف مقابلشون خيلي تغييرات ميكنن؛ عاشق اينم كه دوست بدارم و دوست داشته بشم. خلاصه آرام جان هم باشيم.
mariyahyaei,@sargashteh_mag خوشبخت باشن کنار هم😍😍
ordinary__28,با پیج فیکم مینویسم ولی با پیج اصلیم یلدارو دنبال میکنم … من ۳۰ سالمه کرج زندگی میکنم … یه بیزینس هنری برای خودم دارم و لیسانس تو حوزه کامپیوتر دارم… خیلی خیلی دختر با مسئولیتی هستم و قیافه زیبایی دارم و ظاهرم خیلی کمتر از سنم نشون میده و یکی از مشکلات اینه که معمولا کسی باورش نمیشه ۳۰ سالمه… عاشق گل و گیاه و طبیعتم و عاشق کارمم هستم که الان بعد چند سال بیزینسم خیلی خوب داره پیش میره … ادم منعطفیم و تیپ و قیافه طرف مقابلم هم تا حدودی برام مهمه و همینطور یکی از جذابیتای ارتباطم با دیگران بحث کار و بیزینس هست طوری که از طرف مقابلم بتونم یاد بگیرم و و همینطور برعکس … دنبال رابطه‌ای هستم بتونم توش رشد کنم و انگیزه طرف مقابلمم باشم… بیشتر دوست دارم پارتنرم تو شهر من باشه و بتونم ببینمش …
mehrdad_loghmani,@zeynab732 ممنون از لطفت.
ramin.1980,@mahfiom من تو کامنت های قبلی هم توضیح دادم محل کارم به منزلمون دوره همون رفت و آمد به اندازه کافی ازم وقت و انرژی میگیره نمیخوام به خاطر دیت کردن کلی تایم دیگر هم توی ترافیک سپری کنم ترجیح میدم وقتی که میخوام توی ترافیک بگذرونم و انرژی که میخوام صرف کنم را با خود اون شخص بگذرونم
zahra.yari64,منم مثل شما هستم، توی جمع شروع کننده منم و راحت ارتباط میگیرم ولی هیچ وقت شروع کننده دوستی نبودم هرکی الان باهام دوسته خودش اومده سمتم هیچوقت اصرار به موندن نکردم و جلوی کسی‌رو هم که خواسته بره نگرفتم، فقط توی شرایط فعلی که همسرمو از دست دادم احساس میکنم باید دوستای زیادی می‌داشتم شاید اونطوری کمتر غمگین میبودم هرچند همین دوتا دوستی هم که دارم خیلی برام ارزشمند بودن
beertaa_m,@rasoul_mmdzd سلام دوباره بیوت رو خوندم پشمام ریخت
shadimolanaei,برام جالبه اینایی که کامنتای مفصل گذاشتن و خودشونو معرفی کردن، چقدر خوب میدونن کین و چه جور آدمی رو میخوان، من در حد اینکه دختر خوبیم، پسر خوبی باشه بلدم 🥴، بقیه شم با آزمون و خطا و خدا بزرگه 😁
beertaa_m,@dr.saeedqoreishi بنظرت با این کامنتا میشه عاشق شد؟ در من که هیچ هورمونی ترشح نمیشه
beertaa_m,@raminkhoshnazar تف به این سرنوشت رو این یکی کراش زدیم گی از آب در اومد
itaniaa_._,@sadaf_pirtarsa 😂😍❤️
beertaa_m,@pouya_omidali چیزی دستگیرت نشده و مشاوره میدی؟ فکر کنم دستگیرت میشد پیج انگیزشی میزدی 🤣
_.hamta___,@amirali_mohammadi69 😂😂😂😂😂
foroogh_didehvar,چقدر خوبه که با سخت تر شدن شرایط زندگی هنوزم ادما حال و حوصله ی پیدا کردن دوست رو دارن...کاش منم یه روزی بتونم...توی پست قبل کامنت گذاشتم اما یکم بعدش دیدم هنوز خودم نمیدونم چی میخوام و کامنتمو پاک کردم😄
shivagol.sark,@eldo.rado68 ساکن کجا؟
felamingo_92,براای باار دوم کامنت میذارم. دیگه این اخرین فرصته، جون مادرتون بشتابید😄، مرتضی هستم، 29سالمه، مهندس کنترل هستم،اهل تبریز، 5ساله ک ساکن تهرانم، ادم خویشتن دار و ملاحظه گری هستم، و میگن شخصیت شوخی دارم، خانواده برام خیلی اهمیت داره، تاحالا با کسی قهر نکردم و صرفا رد شدم ازش، از موسیقی ملل مختلف و مخصوصا عربی  خوشم میاد، عاشق رقص سالسام ولی تاحالا جامه عمل نپوشوندم بهش، اهل ورزش هستم و قبلن بیشتر البته،دنباله رو چیزایی ک ترند باشه الزاما نیستم، بنظرم شیک پوشم و از دخترای شیک پوش خوشم میاد(نه جلف و الزاما بروز)،از دخترای فعال و پرجنب و جوش خوشم میاد، ، دوس دارم با کسی اشنا بشم ک پرحرف و خوش صحبت باشه، و واقعیت های زندگی رو بیشتر ببینه، تا گفته ها و شنیده ها، مثلا خیلیا از بر کردن  عاشق کتاب طبیعت و سفر و وووو...، ولی چیزای مهمتر هست ک توی کامنتا ندیدم. و خلاصه‌ش اینکه یونیک ه خودش باشه، آرزوم اینه با یکی بتونم باشم ک اون قمست از حرفا که سهم ناگفته هاس رو نگفته بگیریم از هم، مرسی ک تا اینجا خوندی.
mahsa.ko,چه حس خوبی داره این کار و البته شجاعت بسیار میطلبد
setare_haghparast,@sadaf_pirtarsa وای صدف😂😂من خل و چلم بخدا 🤦🏻‍♀️اره بابا قطعا این مواردی که گفتی خیلی واسم مهمه
ramin.1980,@jimcollect 😂😂😂😂
liberman7252,@liberman7252 منظورم از بدون تعهد بلند مدت اینه که دنبال ازدواج نیستم صرفا دوستی مد نظرم هست
faribayezamani,@mahsa.tvn70 ممنونم عزیزم 😍❤️🌹🌹
leili.shirazzzz,@dr.eee.k کدوم شهرید؟
_haniii.75,سلام. هانیه هستم 25 سالمه  تبریز زندگی میکنم. به صورت سیری ناپذیری علاقه دارم به طبیعت و حیوونا و  عکاسی وکتاب خوندن و فیلم دیدن هم از علایقمه. موسیقی های قدیمی رو خیلی دوست دارم . آدم آرومی هستم ولی به وقتش شیطنتم میکنم. آدم های  صادق و دغدغه مند برام بسیار قابل احترامن .از داشتن دوستانی که بتونم در کنارشون رشد کنم و در کنار هم لحظات خوبی رو سپری کنیم لذت میبرم.
vahid.panahi.62,@shivagol.sark 🙌
majid_6285kia,@semyramis5 direct plz..🙌
fatemezahrakvyni,"سلام من یه پسرخاله دوس‌داشتنیِ خوش‌اخلاقِ خوش‌صحبتِ درس‌خونِ پرتلاش دارم ‌که خرداد امسال میشه بیست‌و‌دوساله. از مهر امسال هم میره تهران که ارشد بخونه :) فعلن هم مازندرانه‌
باقی حرفارو میذارم خودش بزنه من فقط خواستم قدم اولو براش بردارم:)) لایک و ریپلای شما هم مزید امتنانه😍
از همین تریبون ازت دعوت میکنم خودت بیای باقی خوبیاتو بگی بلکه از کنج عزلت رها شی😂 @imohammad_babaei"
nimarazavi__,اصن لذتي كه تو خوندن كامنت ها هستتا 😂😂
majid_6285kia,@mahta.b733 Direct plz
sara1369fm,"سلاااام
اهل همدانم، روزگارم بد نیست، تکه نانی، خرده هوشی و ....
۳۱ سالمه و بلند قد هستم و قد بلند جز معیارهای اصلیمه،میانگرای فوق اکتیو و احساسی هستم، شاغلم و مدیریت خوندم .
بخوام خودم رو توصیف کنم
- منظم و منطقی هستم، 
- قصد مهاجرت ندارم، 
- به ورزش و تفریح علاقه ی زیادی دارم، 
- عاشق آشپزی و هنرهای مختلف هستم، 
- دوست دارم همسر آیندم اهل سفر باشه، 
- مناسبت ها و سورپرایز رو دوست دارم و برای همه ی عزیزانم انجام میدم و متقابلاً دوست دارم برام انجام بدن، 
- برنامه ریزی و صداقت هم برام خیلی مهمه، تعهد رو مقدم بر تاهل می‌دونم و جز خط قرمزهامه،
- یادم رفت عرض کنم که شخصیت مذهبی ندارم اما رعایت حریمها برام خیلی مهمه
- فوق العاده مسیولیت پذیر و دلسوز هستم 
- نامنظمی و آن تایم نبودن به همم می ریزه
- وقت گذاشتن طرفین برای هم جز اولویتهامه
- جایگاه اجتماعی و شغل هم معیار پر رنگیه برام
ممنون میشم اگه شرایط من مناسب بود بهم پیام بدین و در صورت تاییدیه اولیه پیج اصلی رو معرفی میکنم خدمتتون🌷"
azikhnik,@rezagolshanfard سلام.
_ateman_,@shivagol.sark خوش بیا به صفحه و دوستی شیواگل جان
azikhnik,@rezagolshanfard من برای آشنایی @sonboli.neda رو معرفی میکنم. دوست جهرمی من هستند
parisa19867,@faezeh.0074 من روهم بپذیرین توگروه دوستیتون هرچندمن مشهدنیستم
aileenmmz,@smed875  احتمالش پایینه اما صفر نیست 🤭
e_pri7,سلام .من ۳۱سالمه .یه دوست خوب میخوام که همدم هم باشیم فقط. توضیحات بیشتر دایرکت😁
hadisnasimi,@zahra.mmonfared 😂😂
roya.kanaani,@yaserlamei2 لذت بردن از نعمت های کوچیک از بزرگترین تواناییهاست😍 احسنت ب شما
parisa19867,@amin_sharifirad_ غیرمشهدم راه میدین تو گروهتون
_seolnan,برام یه سوال پیش اومده🤔 الان ممکنه چند نفر به یک نفر پیام بدن و اون یک نفر باید بالاخره چندباری حرف بزنن و تا ببینن چطورین حتی بیرون برن و توی دنیای واقعی رفتار همو ببینن اما نمیشه که با چند نفر همزمان رفت بیرون 😂 چجوری این موضوع رو حل میکنین😅
cest.hamed,"اهل طهران فوق ليسانس/سي و دو /كاملن استريت/هفتاد كيلو/صدو هفتادو سه سانت به دنبال يك ارتباط .
كتاب خوندن فيلم ديدن و تماشاي تئاتر و اساسن هنر برام چيزي بيشتر از تفريحه ،در نتيجه دنبال كسي هستم كه كتابخون باشه و اهل هنر|حداقل متمايل به هنر|.عكاسي ميكنم|جدي| و براي فراغت گالري ميرم،دنبال آدمي هستم كه دمدمي مزاج نباشه برونگرا باشه، حال روحيش خوب باشه و زندگي رم سخت نگيره مسئوليت پذيرباشه مخصوصن نسبت به پارتنرش چراكه دنبال يك رابطه ام كه به آخرش فكر نشه به بزرگ كردنش وقت گذاشتن براش  و حل كردن مشكلاتش باهم فكر شه،آدم تنها فكر كردن نباشه تنهايي آدم رو خودخواه و متوهم ميكنه ،حرف بزن باشه هفتاد درصد مشكلات با حرف زدن حل ميشه چالش پذير در زندگي و منعطف نسبت به مشكلات و شرايط نامعلوم آينده،آرزو داشته باشه و بي هدف نباشه،حتمن كار داشته باشه من فعلن كارمند يك اداره ي تمام دولتي ام - به استقلال همديگه احترام بگذاريم،مذهبي نيستم و به هيچ ماده دودزايي هم علاقه ندارم و البته متمايل به مهاجرت."
salamat_pharmacy_,سلام دختری آروم و میانه گرام ۳۱ سالمه از شیراز ☺️ دکتر داروساز هستم ، صبور و مهربونم ، عاشق کشف کردن ، عاشق فیلم و کتاب و سفر ، طبیعت حالمو خوب میکنه، عکاسی و موسیقیو دوس دارم 😊🌼
aileenmmz,@maryamp2806 بنظرم بنویس بلوچستان یا زاهدان که تو سرچ دیده بشه خب کی سرچ میکنه جنوب شرق دخترجان 🤭
aileenmmz,@dorsaaa28 دمت گرم کدوم شهری
dr.naffis,@lleilaaaam 😂😂😂
majid_6285kia,@_shahshahani Direct plz
mrym.shabestari,@fariba.p1992 خیلی کیوتی😍 موفق باشی کامنتت بنظرم انرژی مثبت خوبی همراهش داشت🙌🏻
negin_mhb,@marjanpsn دیگه ببین دوستای مردم براشون چه کارا که نمی‌کنن
faribayezamani,@mahfiom اشتباه شده که 😂😂
_haniii.75,@haameedt زنبیلمونو برداریم بیایم یا دیره؟ 😂
rasoul.h89,"پسرم سی و دو ساله از اصفهان. توی یک شرکت خارجی دور کاری میکنم. مذهبی نیستم ولی باهاش مشکلی ندارم. دنبال یک رابطه سالم و رو به جلو هستم. موافق رابطه لانگ دیستنس نیستم. تعصب روی هیچ چیز خاصی ندارم. کمی احساساتی در کنار منطق.
توی هر چیزی تعادل برام خیلی مهمه. اهل تفریح و سفر، فیلم و موسیقی هستم. نه درون گرا و نه برون گرام."
mohammad._prog,سلام محمد هستم از شیراز ۲۴ سالمه و این پیج فیکمه :) تحصیل کرده رشته کامپیوتر و شاغل .  با خانوادم زندگی میکنم اصلا تفکرات مذهبی ندارم تا حدودی درونگرام معمولا جمعای اروم ترو دوس دارم . علاقه مند به سفر ، طبیعت ، خوش گذرونی ، پیاده روی ،موسیقی ،کتاب خوندن و بحث کردن راجب یه سری موضوع های خاص. تو زندگی تلاشم اینه که از دیروزم بهتر باشم. کلا ادم مسئولیت پذیر و منطقی هستم. بیشتر اخلاقم اینه که ارومم معمولا. دنبال یه پارتنر و رابطه هدفمند و پایدار هستم دوس دارم کسی باشه که بتونیم پا به پای هم پیش بریم. از اونایی نیسم که دنبال یه رابطه کوتاه مدت باشم و اخلاق و صمیمیت و صداقت ، ظاهر و بلخصوص سطح خانوادگی واسم مهمه . اگه طرف مقابلم یه سازم بلد باشه دیگه همه چی تمومه😁😅اگه فک میکنی واسه آشنایی بیشتر و شروع رابطه باید بیشتر بدونی بهم دایرکت بده اگه شرایطمون اوکی بود میتونیم این رابطه رو با هم شروع کنیم
ali.mzl,@arezooai خب منظورم از مشکل اینه که چه چیزی واستون جالب بوده ؟
iranian_comet_lady,@zahra.yari64 بسیار از ضایعه ی فوت همسرتون متاسف شدم ، خداوند به شما قلب و روحی قوی عطا کنه که بتونید روزهای پیش روتون رو به سلامت طی کنید. براتون آرزوی صبر و تندرستی می کنم. ممنونم که برام نوشتید🌹🖤
shivagol.sark,@_ateman_ 😁معرفی میکنم‌ یک عدد آدم خاکی
naz_bkfatsa,Hi there 🖐
karimi17373728,@karimi17373728 آقا هستم 😅
somayeh_qaderii,هوم چه فکر جالبی
iranian_comet_lady,@z_govara سی و پنج سالمه و بله با مشاورم صحبت کردم و ایشون فرمودن اشتباه کردی که دوستی نداری چون دوست ها گاهی محرک های خوبی هستن ، ولی خب گویا من آداب دوست پیدا کردن رو بلد نیستم. ممنون که برام نوشتید❤️
nazanin.b1367,سلام. نازنین هستم. متولد ۶۷. تهران زندگی میکنم و مستقلم. سالهاست برای استقلالم تلاش کردم و بدون کمک خونواده تونستم به اینجا برسم. از آدمای خودساخته خوشم میاد. توی یه شرکت سالهاست کارمیکنم. چون مسئولیت پذیرم، کارهای زیادی توی شرکت به عهده دارم و یه جورایی نفر دوم شرکتم. کارم برام مهمه چون هم دوستش دارم هم به کمک کارم بوده که تونستم این شرایط رو برای زندگیم فراهم کنم. عاشق طبیعتم و معاشرت با دوستام و دوستای خیلی خوبی هم دارم. از خونواده‌م دورم اما وقتایی که کنار همیم ارتباط خوبی داریم. اهل پیاده روی و گردشم. اغلب میانه رو هستم، با افراط و تفریط میونه ای ندارم. شوخ و شاد و خوش انرژی‌ام اغلب. ولی خیلی به شلوغی علاقه ای ندارم. دانشجوی DBA هم هستم. دنبال یه رفیق و یار و همراهم و الان در این برحه از زندگیم، قدر وقتم رو بیشتر میدونم و ترجیح میدم تنها باشم تا اینکه بخوام با آدم اشتباه وقت بگذرونم. سرد و گرم چشیده ام . کمتر اهل ادا و اطوار. به خوشپوشی و ظاهر اهمیت میدم اما در عین حال به نظرم در وهله اول جذابیت در خود واقعیمون بودنه. اگه فرصت کنم سفر و آشپزی رو دوست دارم. وقتای آزادم فیلم و سریال میبینم و تئاتر دیدن هم دوست دارم. ترجیح میدم با آدمی آشنا بشم که از خودم بزرگتر باشه. عاقل و مستقل باشه. از پذیرش آدما با تفاوتهای وجودیشون عاجز نباشه. یوگا و مدیتیشن و این ماجراها رو اگر هم انجام نمیده، در تناقض با باوراش نباشه، چراکه من خیلی وقتا از این برنامه‌ها برای خودم دارم.
shivagol.sark,@vahid.panahi.62 ً🧐
cafee901,اینقدر کامنت ها زیاده که کامنت من رو هیچکس نخوند حتی، بعد این که واقعا چه گناهی کردیم ما که توی یه شهر سنتی و خانواده سنتی در کاشان چشم به جهان گشودیم😢. و خودمون با این ازدواج‌های سنتی مخالفیم چون طرفین بدون آشنایی چرا باید با هم ازدواج کنند؟؟؟؟ ا
haniye_esi96,پست اول کدومه؟
_this_is_a_fake_id__,"من دختر ۲۵ ساله مشهدی هستم که مذهبی نیست در حال حاضر اوقات بیکاریمو با فیلم و سریالو کتاب میگذرونم 
بسیار علاقمند به حیوانات و زندگی دور از شلوغی شهر هستم
دنبال یک نفرم که اول از همه بتونیم دوست و رفیق هم باشیم و به هم انگیزه بدیم، باعث رشد هم باشیم"
sahar.mo60,من سحر ۳۹ سالمه از اراک، متاهلم پس دنبال پارتنر نیستم اما خیلی خوشحال میشم از اینکه دوستان جدیدی داشته باشم تا باهم رفاقت کنیم، تفریحاتمون رو باهم داشته باشیم مثل باشگاه و کافه و گشت و گذار.
___parisahmadi___,@arezou_kia1989 چه خوب منم همینطور😍
saeedadelianfar,@maryam_i_18 از اونا که روی دیوارن یا اونا که رو مبل لم میدن؟ 😁
somi.riahii,تنها فضایی هست برای دیت‌یابی که میبینم اینقدر آدمها صادقن هم با خودشون و هم با دوستانی که شاید فرصتی باشه برای آشنایی ... خیلی برام جالبه و کامنتها رو میخونم. یلدا جان واقعا بهتون تبریک میگم شما اونقدر آدم ارزشمندی هستی که با این حرکت قشنگتون باعث شدین دیگران هم خوشبینانه و‌‌ صادقانه اینجا کامنت بذارن و ابراز وجود کنن برای عشق و دوستی ... خیلی خیلی ارزشمندی دختر مهربون ❤️❤️
z.karamloo,@rewi_jewelry
d0nya_qazi,@faribayezamani مبارکا باشه😍
maryam_i_18,@saeedadelianfar 🙀
magiic_mag,😍😍😍
parparoouk,خیلی هم عالی و جه فکر بکری کردی یلدا جان
pargol____tn,"خیلی جااالبه👏👏👏
ولی خب انگار از اهواز خبری نیست😅"
robin202245,@mozhdeh_pnh برای من یه جوری بود چون آدم های مختلف بهم پیشنهاد دادن که هیچ کدوم شبیه هم نبودن و تنوع زیاد و واقعا سخت بود و تصمیم گرفتم که با هیچ کدوم صحبت نکنم چون انگار باید یه آدمی که هیچ شناختی نداری شروع کنی به شناختشو کشف کردنش . واین برا من با تایم کن واقعا سخت بود
d0nya_qazi,@soorbanan88 و دارای یک دوست که خیلی به فکرشه🤭
d0nya_qazi,@maryam_i_18 😂
zahra.rkh,@amin_sharifirad_ من هم مشهدم.لطفا منم ادد کنید.
