username;text
sho.fallah;فوق العاده هستن
nasimnasimna;دکتر مریم میکانیک تهران سعادت آباد
hoori.rhmny;@hoori.rhmny احساس کردم باز باید توضیح بدم که ایشون داشتن به انترن ها یاد میدادن که ممکنه خیلی دخترها بخاطر قضاوت نگن رابطه دارن و تست بتا اهمیت بالایی داره
salimi.family;این پست برامون خیلییییییی مفیده هدی جان سپاس🌹☘️ و سپاس از همه ژ عزیزانی که تجربه‌ی خوبشون رو به اشتراک گذاشتن🌺
maryam_heidari.1;اصفهان، دکتر نسیبه حسنی، عالی بودن
katayoun_adib;@bahare.past دکتر نصر هشت سال بسیار با اخلاق بودن ولی دانش و تجربا ایشون در زمینه ناباروریه و در زمینه زنان صفر هستن
katayoun_adib;@meshkat71 کدوم اتفاقات؟
le.gal140;@_kimiyummy سلام خیلی خیلی ازت ممنونم چون ایشون یکی از گزینه های من بود و دکترعطار کلینیک زیبایی نیلو معرفیش کرد اتفاقا زنگ زدم نوبت بگیرم که منشی گفت حضوری بیا انفاقی کامنتت رو دیدم و بسیار ازت ممنونم
nasimnasimna;@sa.ra_6513 ایشون دکتر خوبیه واقعا ولی هم دو سه نفری میبره تو اتاقش و هم میگه بچه دوم بیار و به من گفت اگه دوتا نمی خواستی نباید همون یه دونه رو هم میاوردی چون تنها میشه 😮
_.marjan._fa;از اراک کسی رو ندیدم بگین اگه حدس منشن کنید لطفا
leila.royat;@negin_gol_m من هم ندیدم متاسفانه
mahya_khalaj;دکتر ناهید روغنی زاد، اون موقع که ورزش و استخر تو بارداری هنوز مد نبود هر جلسه با اصرار به ورزش و استخر و فعالیت بدنی توی خونه تشویقم می‌کرد بر خلاف دکترهای قبلیم که حتی میگفتن روی زمین هم دیگه نشین، ایشون گفتن حتی تا حد ممکن برای کار خونت از کسی کمک نگیر و فکر نکن حامله ای دیگه فلجی باید بشینی بقیه کاراتو بکنن😀 اگه اون شجاعت بهم نمی‌داد بچم تو شکمم ب نمی‌گشت و مجبور بودم سزارین کنم❤️❤️❤️
atefe__norouzi;ولی ایشون دقیقا همزمان ۲ تا ۳ نفر رو داخل مطب راه میدن و من تجربه زایمان خوبی باهاشون نداشتم ، انقدری هم اهمیت نمیدن به بیمار که اگه الان من برم پیششون حتی مطمئنم چهرم براشون آشنا هم نخواهد بود به عنوان کسی که ۹ ماه مرتب رفته و زایمان کرده
mahya_khalaj;@mahya_khalaj تهران
mahshiiiiid.m;قزوین، دکتر شیلا نورانی بسیار با حوصله و مهربان @shila_nourani
mahboudeh;@s.forouzan.aghili بله تجربه‌ها متفاوت هستن، ممنونم از همدلی شما🌸
sahar.3smikhani;@mamasite.ir
mahshiiiiid.m;قزوین دکتر پاک نیت @dr_hamidehpakniat
mahsa.fayyaz;@naeimeh.gh من یک بار پیش ایشون رفتم دو بیمار را باهم داخل می کردند و من باید شرح حالم را در حضور بیمار دیگه می گفتم!
sadeghibehnaz;@dr.mozhganmodoodi مهربان حاذق دلسوز و آرامش دهنده بودن برای من❤️
titilkids;دکتر ملیحه آدینه ، تهران
mahnaazbeh;@mahnaazbeh بیماران رو تکی می‌پذیرند، خیلی وقت مفصل برای هر بیمار اختصاص میدن و خیلی احترام می‌گذارن. در مورد چاقی لاغری بکارت و هیچ چیز ظاهری هم اظهار نظر نمی‌کنند
naghmeh.a.pahlavan;دكتر مرضيه غفارنژاد/ تهران🌻
zahrasadathoseini.farsi;دکتر مهسا کاوه.هدای عزیزم. ممنونم بابت اگاهی دادنت
marziyeh_jahanpanah;خانم دکتر زهرا کامیابی کرمان
marzieh.yadegar;دکتر سوسن و سیما عزیز محمدی، تهران، خواهر هستند
sarina_malekii;دکتر وهاب زاده روبروی بیمارستان کسری واقعا بی نظیر هستن
h_n_deniz;@_diana__sa نه گلم مشهد
_diana__sa;@h_n_deniz ممنون استاد
laleh.davarpanah;@dr.marzieh.pooyan.97 خانم دکتر پویان عزیزم
marziehnourani;دکتر هدی محمد خانی بسیار خوش برخورد وشنونده وجوان
marziehnourani;@marziehnourani ایشون مشهد
h_n_deniz;@isar.abbasi عزیزم این که تو سن بالا یکسری ریسک ها بالا میره خوب کاملا علمی اثبات شده ولی این حق انتخاب ما خانم هاست که بخاطر بدست آوردن شرایط بهتر زندگی اجتماعی و خانوادگی دیرتر مادر بشیم ولی این ریسک هم بپذیریم
avec_marjan7;دکتر لادن حقیقی در تهران ،گیشا،من تجربه ی خیلی خوبی داشتم و از قبل از تصمیم به بارداری و بعد از بارداری با ایشون بودم و دیگه برای زایمان اومدم سوئیس
_.yo_._yo.__;اراک دکتر نازیلا نجدی
neda.shiirzad;دکتر فرحناز ترکستانی .تهران.بزرگراه رسالت
marziyeh_jahanpanah;@redapple1996.m هیچ کس توی کرمان به خانم دکتر زهرا کامیابی نمیرسه. واقعا علم و درک بالا و احاطه کامل به تمام موضوعات علمی دارن و صحبت کردنشون طوریه که کامل مراجعه کننده رو آگاه کنن. البته سنشون بکم بالارفته و نمیدونم هموز کار میکنن مثل قبل یا نه
maryam_serajiantehrani;@i.shiiriin به نظرم قضاوت کردن بدون شناختن خطرناکه. من به عنوان مریض ایشون تمام تجربه‌ی خودم رو میتونم در موردش صحبت کنم. اینکه پروفایلشون نشون بده چه کارهایی در حیطه‌شون هست به نظر من ایرادی نداره. ایشون هیچوقت زیبایی ترمیمی رو پیشنهاد نمیده ولی بله توان خوبی در انجام این‌کار داره برای کسانی که خودشون متقاضی این کار باشن. من جراحی فیبروم خودم،درمان کیست تخمدان و چندین مورد دیگه درمان دوستانم رو دیدم که دارم در موردشون میگم، اونم با تمام قلبم، چون تو سالهایی که میشناسیمشون هیج‌وقت به جز محبت و عشق و درمان صحیح و با دقت ازشون چیزی ندیدیم. امیدوارم بتونین پزشک خوبی رو انتخاب کنین
77.fatemeh.d;دکتر پگاه روانفر ،شیراز♥️
mili.66;دکتر فرحناز ترکستانی. تو مطبشون دوتا اتاق هست که یکی مربوط به معاینات افراد حامله است،یکی کسانی که مشکل زنان دارن. در هر زمان یک نفر داخل یکی از این اتاقهاست که دکتر میرن معاینه کنن. بسیااار با اخلاق. برای زایمان تاکیدشون بیشتر برای زایمان طبیعی هست.
farangis_6611;@mhdv.m.97.76 بله مطمينم كه مريضها رو باهم داخل نميفرستن، و ورزشهاي دوران بارداري رو هم خودشون توصيه ميكنن كه انجام بدين
besharati.1990;دکتر شهین فیروز بخش ، گیلان ، لاهیجان
mili.66;@mili.66 مطب تهران ، سمت تقاطع امام علی با رسالت
sa.ra_6513;@nasimnasimna بله همیشه دو نفر تو اتاقش هستند که اصلا چیز خوبی نیست ، ولی چون دکتر خوبیه من بعضی وقتها که مشکلی دارم میرم پیششان ، درباره بچه هم راستش تاحالا به من چیزی نگفته ولی خیلی با بیمارهاش دوسته و دیدم خیلی ها میان پیشش درد دل میکنند و ایشان راهنمایی میکنند
77.fatemeh.d;@zarbanoo.life دکتر پگاه روانفر
nedamehrrr;@nedamehrrr @dr.sussan.atigheh
golnaz.paintings;@shafiei_zeinab دکتر نسیبه حسنی اصفهان،من تازه باهاشون آشنا شدم و خیلی از اخلاق و برخوردشون راضیم،مطبشون شریعتی
golnaz.paintings;@mi.moo63 دکتر نسیبه حسنی،شریعتی،روبروی بیمارستان
77.fatemeh.d;@zahrasattarkhan من دوران بارداری پیش دکتر پگاه روانفر بودم و راضیم و تکی میفرستن داخل
naminamipp;سلام دوستان. من تجربه بسیار بدی از دکتر فرناز مشیری توی تهران داشتم. توی پیج خودشم نظرمو نوشتم. برای اولین بار میخواستم چکاپ کنم پیششون و تا گفتم خارج کشورم سریعا گفت رابطه خارج ازدواج داشتم یا نه؟ وقتی گفتم نه به حالتی که باور نکنه گفت اچ پی وی داری و من برا اولین بار اسم این بیماریو شنیدم. گفتم چی هست خطرناکه؟ یهو گفت بله ممکنه سرطانی شه. همونجا سکته زدم از ترس. گفتم مطمینید؟ آزمایشی چیزی نمیخاد؟ بعد حیغ زد سرم که روزی صد تا مثل تو دارم میبینم و .... منم هاج و واج گفتم خو چه کنم گفت الان لیزرت میکنم و بعدم ازمایش تکمیلی و ‌... بماند که تو همون مطب دو میلیون از من گرفت و جواب ازنایشم بعدا منفی بود و گفت برو خداروشکر کن که منفی بوده....وای هنوزم بار روانیش منو اذیت میکنه و حرفاش تو سرمه. من سه تا متخصص دیگه رفتم و هیچکذوم همچین حرفی نزدن. ولی بازم بار منفی روانی حرفاش تو وجودمه متاسفانه...
sadeghy_nikoo.7588;@dr.haghgoo دکتر آمنه سادات حقگو اول از همه انسان والایی هستند و بعد فوق العاده حاذق.. و اینکه ایشون تو علمشون بروز هستن 👌🏻👌🏻
mandanaliaghat;@saye1153 شما مقصر نیستی عزیزم. این همه اذیت شدی. دیگه خودت رو سرزنش مضاعف نکن. مقصر اونان.
naminamipp;@naminamipp و اینکه به من گفت باید فرداش سریعا واکسن گارداسیل بزنم و تو مطبش خودش خارجیشو داره و قیمتش شش میلیونه و فقطم نقد میگیره. خب کاملا حالت کلاهبرداری. منم گفتم نه نمیخام باید تحقیق کنم راجبش. چه امپولیه که فقط تو داری؟ گفت شما زنا بدبختید و همتون همینید. طلا ‌ و ساعت اویزون دارید و به سلامتتون نمیرسید و حزف دکترم گوش نمیدید و اخرم تو سی سالگی هزار و یه مرض دارید
naminamipp;@naminamipp چند نفرم همزمان تو اتاقش معاینه میکرد و من از خجالت اب شدم.
sadeghy_nikoo.7588;@sadeghy_nikoo.7588 واینکه ایشون کار زایمان رو انجام نمیدن و فقط فقط به بیماریهای زنان رسیدگی میکنن و فوق العاده به علم روز آشنا هستن و در حال یادگیری..
naminamipp;من خیلی دوست داشتم ازش شکایت کنم و در مطبشو تخته کنم و اون صد نفری که هر ردز با یه مشت داروی الکی تو مطبشن رو نجات بدم. راهشو بلد نبودم و خودمم ایران نیستم. هنوزم حاضرم هر کاری بکنم آدم کم شعوری مثل این انقد مردم بیجاره رو اذیت نکنه
sadeghy_nikoo.7588;@sadeghy_nikoo.7588 مطب شون فرمانیه هست و برخلاف خیلی از دکترا که مناطق بالا هستن و ویزیتهاشون سر به فلک میزنه..ایشون هم منصف هستن و حتی سونوگرافی واژینالی که تو مطب انجام میدن بدون هزینه و رایگان هست
_ftm._.jfrii_;کسی همچین پرشکی تو ساری یا بهشهر میشناسه؟؟؟ممنون میشم معرفی کنه
redapple1996.m;@marziyeh_jahanpanah مچکرم😍❤️
tida_admin;خانوم دکتر مریم تیموری مشهد، فوق العاده محترم . با اخلاق، تمام این موارد هم شامل ایشون میشه
golnaz.paintings;دکتر نسیبه حسنی جبلی،اصفهان
caramel_cake_ramsar;@za.hra.m2000 mamasite.ir
naeimeh.gh;@mahsa.fayyaz عزیزم نمیدونم ولی من ۹ ماه بارداریم و تک نفره ویزیت شدم
malihehkaviani;@salehi.teaching ممنون. اگر کرج جای دیگه هم باز خوب سراغ دارید معرفی کنین
azar.asgharzade;@zahra.khayat5382
azam.aghajari1400;@shehni_beauty_center ایشون درست میگن ، در شهر اهواز اکثر پزشکا به حریم خصوصی بیمار احترام نمی‌نمیذارن چند نفری میفرستن داخل .من برای زایمان خانم دکتر کبری احمدی بودن که عالی بسیار با درک و فهم بودن ممنونشون هستم❤️
mo.nir4858;خانم دکتر نیلوفر فرهنگی مطبشون میدان هروی ودر مانگاه گرگان هم تشریف میارن خیلی صبور ونجیب هستن
tara_fln;دکتر ملیحه قاسمی تیرتاشی ،ساری
ya.saman877;@h_n_deniz ادرسشونو بدین مرسی
saraamiri___;@naminamipp کدام دکتر؟
fatemeh_ba1987;دکتر ویدا شفتی بیمارستان صارم بی نظیر بودن ، حتی پشت در مطب صندلی نذاشتن که کسی دید به داخل نداشته باشه
malihehkaviani;خانم دکتر محبوبه محمدزاده شیراز خیلی خوش اخلاق و باشعور بودن و سوال اضافی یا نظر اضافی هم ندادن من برا مشاوره رفته بودم واقعا خدا خیرشون بده ❤️
maralvalizadeh;@somayekhatibi بله منم همچین تجربه بدی و ازین دکتر داشتم.خیلی بهم استرس داد
abtin_662;فلورا تاجیک
malihehkaviani;@malihehkaviani هم توی مطبشون پرایوسی داشتم کامل هم خیلی مهربون و باسواد بودن
adsh.hamze;سلام هدی جان، چندباری پیام گذاشتم ولی جواب ندادید، میدونم شلوغید. لطفا راجع به واکسن گارداسیل و ورزش trx هم مطلب بزار. ممنون مایی که تا ۳۸ سالگی واکسن نزدیم مشکلی پیدا میکنیم؟ و واقعا پیشگیری کننده ست؟ ممنون🙏🙏🙏
roya_rezaei65;@rojataqvaee ۲۵سال قبل؟😂....یکم داربن اغراق میکنید به نظرم تا شش هفت سال قبل که من خودم دکتر خوشبخت رو دیدم دستشون هیچ لرزشی نداشت و کار رو خودشون انجام میدادن ....اما این جند سال شنیدم که فقط خودشون بالا سر مریض هستن و عمل رو انجام نمیدن....منم هدفم تعریف نبود از طاهره نظری چون همه ی خصوصیات پزشک خوب رو ندارن.....کل بارداری و زایمان توسط ایشون معاینه میشدم و زایمان کردم که واقعا از خاطره ی زایمانم متنفرم ...بخاطر بی وجدانیِ ایشون از یاداوریِ روز زایمانم متنفرم ....اما حاذق بودن واینکه به حریم بیمار احترام میذارن ربطی به تجربه ی بد من نداره😄
malihehkaviani;شیراز دکتر لادن آریانپور خودشون خوب بودن ولی اتاقشون ی جوری بود که کامل صدا میرفت بیرون و هر کی اونجا بود میفهمید تو چیکار داری و چپ چپ نگاا میکردن😢😮
zahraaa__sy;دکتر وحید یزدی، و خانم دکتر فاطمه صالحی در تهران
roya_rezaei65;@sahra_algs 👌🏻💖
s_asad85;دکترای زنان تو شهرستان رعایت نمیکنن بهیچ وجه، ولی تو تهران دکترعشرت زمانی دکتر خوش اخلاقیه حریم خصوصی رو رعایت میکنه پونک هست اگر جاش عوض نشده باشه ،بلوار میرزابابایی
roya_rezaei65;@sahra_algs هنوزم هر کی بیمارِ دکتر خوشبخت بوده و عمل کرده کاملا راضی بوده😅مطمعنا عملو به هرکی میسپاره خودش نطارت داره و کار رو به خوبی پیش میبره
samanehansari84;@samanehansari84 واقع در تهران ساختمان پزشکان دی
p.thmri;دکتر سید علی پورابریشمی.تهران،بسیار خبره،شریعتی،سه راه ملک
zahraaa__sy;@mina205 👍🏻آقای دکتر یزدی، باسواد، مهربان، خوش برخورد و منصف. بهترین پزشکی هستن که من باهاشون برخورد داشتم تا الان.
pariiia.style;@dr.samira.saadatjoo
shabnam.rezakhani;دکتر عبدالرسول اکبریان ( بیمارستان پارس) تهران
saye1153;@mandanaliaghat متاسفانه من در مورد حق و حقوقم مطالبگر خوبی نیستم . باید یاد بگیرم ..ممنون از شما
baanafsheh;@shafiei_zeinab خانم دكتر آذر جعفري بسيار باسواد خوش برخورد هستن و تمام خصوصيات بالا رو دارند
itsyassaman;@katayoun_adib ایشون نه تنها حریم رعایت نمیکنه که الکی برچسب چاق بودن میزنه به هر بدنی و ۲۰ ساله میگه رژیم ادکینز فقط خوبه ! 🤦🏻‍♀️و منشی بسیار بداخلاقی داره که حاضر نیست عوضش کنه که با مریضا دعوا راه میندازه ! ساعت وقت دادنشون هم بازه زمانی طولانی ۶-۱۱ شبه !
timoli81;@tavakoli.dr دکتر نرگس توکلی از همه نظر بی نظیر هستن،دیدم که برای اینکه به ادم ارامش بدن شده نیم ساعت با مریضاش حرف بزنن برعکس اونایی که ده تا ده تا میبرن تو اتاق جواب سلام ادم هم نمیدن.اخر هم بخیه طبیعی من پلاستیک دوخت اصلا کسی نمیفهمه من برش خوردم و زایمان کردم
na.esfand;اقای دکتر عبدالله شمشیرساز❤️
elaela68;@shafiei_zeinab من پیش علی اکبر طاهریان میرم کلا اتاق معاینه اش جداس که حتی اگه کسی هم اومد تو بیمار سختش نباشه.اتاق سونوش هم جداست.من راضیم.تمام تلاششم میکنه که بیمار پول الکی نده
themahnaz;@azdh.sbti من خودم هرچی با مطب تماس گرفتم نتونستم از طریق اینستاگرامشونم نتونستم، اما واقعا هم تو کارشون ماهرن و هم ادم خوبین اینجور که شنیدم
lilimer_gym;کسی رو از بوشهر معرفی کردن بهتون هدی جون؟
zeinabkhodadadi;خانم دکتر نیلوفر شکیباییان در منطقه دزاشیب
themahnaz;@haniehsalim سلام میشه لطفا بگین چرا ممنون
azdh.sbti;@themahnaz بله منم شنیدم ولی اینکه نشه از یک دکتر وقت گرفت واقعا خوب نیست
naminamipp;دکتر فرناز مشیری
el2020ham;دکتر الهام پورمطرود
homakhayatun;تهران دکتر سکینه مؤید محسنی
asra_alizadeeh;@farnaz.s136994 فقط لطفا کسی سمت دکتر مشکی نره یه تیکه از جفتو جا گذاشت تو رحم همعروسم خونریزی کرد و مجبور شدن رحمشو بندازن دو سه تا بیمار باهم‌میرن
zeinabkhodadadi;به نظر من دقیقا تمام نکات رو خانم دکتر نیلوفر شکیباییان دارن تهران خ دزاشیب ❤️
babanezhad.k;دکتر مژگان قرائی تهران @doctor.begoo
rojataqvaee;@roya_rezaei65 نه که اونموقع لرزش داشته باشه😁 منظورم این بود که تا 25 سال پیش جدن پزشک مطرح بابل بودن ایشون، اما الان خب پیر شدن
_.zahra94;مهتاب بیرانوند بشدت بد مریض میبینن... بی نظم... بی لول... افتضاح
hajarbozorgi;دکتر مهری رایکا، بسیار با تعهد، خوش اخلاق، پیگیر و با انصاف😍
atena_kargaran;دكتر محمود طاهري بيمارستان مادران
reera.eslami;@mhdv.m.97.76 فقط یک نفر میره داخل😊واقعا مهربونن و وقت میذارن خانم دکتر ملیحه آزاده‌راه برای بارداری نرفتم پیششون ولی بقیه مسائل رو خیلی منطقی تر و بهتر و علمی تر از بقیه برخورد کردن 😊🍀
roya_rezaei65;@rojataqvaee درسته🙏🏻....خودمم با دستای دکتر خوشبخت به دنیا اومدم😅۳۶سال قبل
msniaki;دکتر فرشته کریمی من تجربه دوتا زایمان با ایشون داشتم بیار عالی و‌کاربلد
fatemeebrahimi_a;@_.zahra94 تجربه ی بهتری پیش دکتر دیگه ای دارین؟
zeinab.faramarzi.73;برای بیرجند لطفا اگه کسیو میشناسید معرفی کنین
shima_nassir;@orginal.cosmetic شما درست میگی👏
haniehsalim;البته این تجربه من بود وزن جنین کم بود تجویز ایشون این بود که فک کنم۴ تا امپول تزریق بشه برای تولد زودتر نوزاد البته من به پزشک دیگری مراجعه کردم خانوم دکتر صدیقه برنا که ایشون تا هفته های اخر بچه و نگه داشتن خوب بدنیا اومدن زودتر نوزاد خیلی مشکلات میتونست داشته باشه البته خیلی ها از خانوم دکتر زینا افراسیات راضی هستند ولی من نتونستم با ایشون ارتباط بگیرم
farnazghanbari65;دکتر فریده کاظمیان برای من تا الان تمام این شرایط رو داشتن ده سال بیشتره من مراجعه کننده اشون هستم
p.thmri;دکتر تانیا امینی.کرمانشاه. بسیار با اخلاق و برای حریم شخصی ارزش قائل هستن و تشخیصشون خوبه
sarsari_916;@zarbanoo.life دقیقا سوال منم هست چه دکتری توی شیراز خوبه من طالبیان فر بودم عالی بودن با اینکه سه نفر داخل اتاق میرفتن ولی بسیار مهربان ،خبره در کار ،ودکتر پولکی نبودن بسیار با آرامش رفتار میکردن و داروی خوب میدادن
solmaz_naraghi;دکتر مهرناز فرزد، تهران ، شهرک غرب. دادمان
mansooreh.rezaei;قم کسی نیست؟
__maeluna__;@negin_gol_m سولماز نظامی وند بهترینه
shima_nassir;سونو پشت سونو بعد ساعت ۱
saharlife;@dr_nafise_kashanizadeh ❤️
themahnaz;@haniehsalim ممنونم🙏🏾🙏🏾
meinsinhouse;@salli_mhd ممنونم
meinsinhouse;@maryam_serajiantehrani مرسی عزیز
simin_h_gh;شما چرا اصرار به موضوع پولکی بودن دارین؟؟؟؟
yalda.yaz;من از چند نفری که مریضشون بودن یکیشون دوستم و یکی جاریم و نزدیکانشون پرسیدم گفتن اخلاق تندی دارن
faezeh.noorm;توی گنبد کاووس کدوم دکتر خوبه؟
yalda.yaz;@fahim_anisa دکتر خیلییی با اخلاق و خوبی هستن.من ده ساله دکترم هستن.مطبشون اول بلوار بسیج هست.پیج ندارن گویا
simin_h_gh;بی شک دکتر فرشته حقیقت اصفهان ….
havide2243;هدای عزیزم برای زنان نه ،اما برای آگاهی بخشی درک وشعور خوتدون رو معرفی میکنم❤️❤️
sestamibi_65;@tavakoli.dr دکتر نرگس توکلی،تهران،سعادت اباد. پزشک متعهد،باسواد و دلسوز
sestamibi_65;دکتر عاطفه کاظمی ،زنجان،سعدی وسط
marryamniazi;خانم دکتر فرشیده توحیدی تهران ستارخان ابتدای کاشانی پور
fatemjz;@dr.seyede.jahan.ahmadi ایشون در کرج هستن، من کاملن راضی بودم و پیشنهاد میکنم
shaqayeq.om;مرسی انقد وقت میزارین برای این مسائل❤️❤️❤️❤️😍
narges.damavandi_;عزیزم پیج ایشون رو دارین؟
fattaneh_abvali;خانم دكتر هديه قوامي عادل مهربون و با شخصيت و كاربلد
_hodagh;ممنون میشم اگر دوستان کسی رو در قم میشناسند معرفی کنند 🙌🏻 دکتر سخایی معتمد بودن که متاسفانه جدیدا دیدم عمل لابیاپلاستی انجام میدن
maryam_serajiantehrani;@meinsinhouse 🙏🍀
zariikazemii;ایکاش اینستاگرام هم یه قابلیت سرچ توی کامنتا داشت تا میتونستم اسم دکتر افسانه پوراحمد در محدوده میدان ولیعصر و کریم خان رو سرچ کنم تا کسی معرفیش نکرده باشه. به دروغ نود درصد بیمارارو کولپوسکوپی انجام میده و یه تاجره تا پزشک. بقدری استرس میده بهت که نگم. به من گفت اچ پی وی داری ، زخم داری و… در صورتیکه هیچکدوم نبود و من بعد از چند ماه تحت درمان بودن متوجه شدم دروغ گفته. با داروهای الکی و غیرضروری و اقدامات دیگه مثل نشستن توی سطل آب و سرکه، انقدر درد به دردام اضافه کردم توی اون دوران که نگو. خودم توی اتاق معاینه دیدم به خانمی گفت برو از فلان دکتر نامه بگیر که بواسیر داری تا سزارینت کنم. به دوستم گفت سرطان رحم داری و باید شیمی درمانی بشی. بمیرم الهی چقدر حالش اون روزا بد بود😢 سر زایمان یکی دیگه از آشناهام حاضر نشد چون تعطیلات بود و گفت باید تایمی که من بگم زایمان کنی در حالیکه اون بنده خدا طبیعی میخواست به دنیا بیاره. از افتخارات دیگه اش بردن چندین نفر همزمان توی اتاق، انجام آزمایشا و تهیه دارو از جایی که خودش معرفی میکنه هست
ham_ideh_es;دکتر مینا فاتح نژاد، تهران @dr.mina_fatehnejad
mahbobeshahmiri;دکتر نیاوفر فرهنگی
ham_ideh_es;روشنفکر، با سواد و در معاینه بسیار عالی. کمترین استرس را من پیش این خانم دکتر داشتم در حالیکه دکترهای قبلی هم همگی خوب بودند
__maeluna__;@leila_gharaghanabadi سولماز نظامیوند
zakiyeh.gh.9019;اینا فقط تو یه نفر خلاصه شده اونم دکتر مهربونم خانم دکتر حسینیان @dr.soudabehhosseinian 💚💚💚
mis_manabi;@drneghab دکتر نصرت نقاب اهواز عالیه
__maeluna__;@leila_gharaghanabadi همه ویژگی های خوبو باهم داره
amel_mahdiyezadeh;دكتر پريا بوستاني، گرگان
saeideh.30avash;@_kimiyummy دكتر هلن صادقي قبلا خرم آباد بودن ؟ اگه همون باشه منم اصلا در موردش چيز خوبي نشنيدم
saeideh.30avash;دكتر پل ادوين هاراطونيان بي نظير در علم و رفتار پزشكي هستن👌👌 فقط هزينه ويزيتو نقدي ميگيرن 😉
nc_khoshtalab;دکتر زهرا رضایی فوق تخصص نازایی تهران
mahdiing_;اردبیل کسی نیست؟😢
saeede__emad;دوستان لطفا از کرمان هم معرفی کنید
maahdis63;متاسفانه بابل با وجود داشتن دکترای متخصص و کار بلد در مورد حفظ حریم شخصی بیمار بزرگترین مشکل و دارن و تا حالا پیش هر دکتری رفتم ،سه تا سه تا ویزیت میکنن و تا لباستو نپوشیدی مریض بعدی و راه میدن ،اگه برای بابل کسیو می‌شناسید معرفی کنید دوستان
604azadeh;@mi.moo63 دکتر مرجان لباف عالیه
kalantarsara;دکتر مقاره ای
zehne_shirin;من دکتر فرزانه نیک نفس رو در بیمارستان صارم معرفی میکنم
just_forstudying;دکتر مهتاب مرجانی، تهران
somaestifaee;خانم دکتر لادن ناظر ❤️(تهران سعادت آباد)
zehne_shirin;مرکز نسل سپید هم به مدیریت خانم اعظم خیابانی ( ماما هستند ایشون) کارشون خیلی خوبه و حتی کلاسهای ورزش بارداری هم دارند منم چندتا کلاسشون رو رفتم پیجشون @mamasite.ir هست
gb_golbon;پروفسور علی اکبر طاهریان اصفهان
t.reihane;@eng_samavat ایشون اصلااا به روح و روان مراجعشون که اکثرا باردار هم هستن احترامی نمیذارن، هفته بیست و هشت بارداری برای من آمنیوسنتز تجویز کردن در حالیکه من بعد فهمیدم این کار بالای بیست و یک هفته به شدت خطرناکه، و انقدر به من اضطراب وارد کردن من تا سه ماهگی بچه م فکر میکردم مشکل ذهنی داره. در حالیکه کاملا سالم بود شکر خدا. من که هیچ وقت ایشون رو نمیبخشم به خاطر حجم اضطرابی که فقط با یه جلسه ملاقات بهم وارد کردن
narges.damavandi_;@tara_fln پیج ایشون رو دارید
shivaaa246;از اهواز كسي معرفي نشد؟؟
arezu.mirzaie;@dr_mitra_re
marziyeh.mohammadi1984;دکتر حمیدرضا طاهری
_.zahra94;@fatemeebrahimi_a رفتم تهران دکتر فریبا رضایی از لحاظ برخورد.ویزیت و رسیدگی عالی بودن @drfrezaee
marziyeh.mohammadi1984;دکترحمیدرضا طاهری تهران
nikoo_safi;https://www.uclahealth.org/providers/christina-han
fafa_s.m_;گشتم نبود نگرد نیست
asal.asheqloo;دکتر محبوبه ماموریان
t.reihane;@raha.motamedi1370 فکر کنم این دکتری که شما میگین دکتر‌گیلدا عمید باشن، دکتر بسیار خوبین ولی ترجیحشون سزارینه
aras.1.6.3.1;دکتر فاطمه ابراهیمی تهران بیمارستان گاندی ، مطب هم خیابان ولیعصر کوچه بخشندگان ساختمان مدیکو
salsapotatochips;همچین دکترایی هم داریم؟😂
mozhdenoori;دکتر معصومه جعفری تهرانسر تهران اینقدر این دکتر انرژی مثبتن که هرچی بگم کم گفتم من با ۱۵۰ کیلو باردار شدم اینقدر همراه و کمک من بودن تا نوزادم سالمو سلامت بدنیا بیاد😍😍 متاسفانه پیج ندارن تگ کنم
fafa_s.m_;رعایت حریم‌خصوصی اصلا‌ واسشون تعریف نشده
zarbanoo.life;@sarsari_916 انقدر زیاد هستن پزشکا سخته بدون تجربه انتخاب کردن اغلب هم که مطب ها شلوغ و ساعت ها علافی
s.p.h91;دكتر آفت دنيوي محدوده سعادت آباد ❤️
somayeh_babaei12346;دکتر امینه صابونچی.. تهران
shr_mahla;@jeyrran موافقم باهاتون عالی بودند ولی درجه یک تر از ایشون دکتر عاطفه ابراهیمی هستن❤️
a_glmd;دکتر شبنم بهروز فر عالیه
shr_mahla;تهران اول دکتر عاطفه ابراهیمی به هیچ عنوان عمل جراحی برای من توصیه نکردن و صبر کردن تا عفونت لگنم جمع بشه و بعد از ایشون دکتر زینا افراسیاب
fahimehshamsae1001;دکتر عباس افلاطونیان
fahimehshamsae1001;جواهری عالی
themahnaz;@azdh.sbti اره درسته
sahra_algs;@rojataqvaee بله درسته اما خبربازم تشخیص درستی دارند خیلی محترم هستن و مهربان
_raha_hlm;سلام تو اراک هم میشه معرفی کنید
zahrahabibi.6672;بی نظیرن ایشون .بسیاااار باسواد@tavakoli.dr
sahra_algs;@roya_rezaei65 خدا حفظشون کنه امیدوارم سلامت باشن همیشه
zahrahabibi.6672;@tavakoli.dr
__zhila_mirzaei__;دکتر لیلا مستوفی❤️ انرژی ای که ایشون میدن به آدم وصف نشدنیه😍 @leila.mostofi
ssyhz;دکتر هدی طبرستانی ساری
saeedehghavasii;@dr.maryam.hoseinnezhad خانم دكتر حسين نژاد بسيار حرفه‌ای هستند و همه این شرایط رو دارند.
