username,text
rouzbeh.0,"@pouran_eskandari 
سلام بله حتما ،پیام فرستادم براتون"
somayyeh_sa88,@nedaa.ashrafi سلام
fariba_bakhshayesh,سلام فریبا هستم به تازگی مهاجرت کردم به امارات شهر دوبی ،مجرد هستم و ینجا فقط با اطرافیانم که باهاشون کار میکنم ارتباط دارم و فکر میکنم نیاز دارم جامعه دوستان بزرگتری داشته باشم ، خب از خودم بگم که چند هفته دیگه وارد چهل و دو سالگی میشم اهل ورزش و سفر و ماجراجویی هستم خیلی اهل کافه و پاساژ گردی نیستم وقت خالی خیلی کم دارم بیشتر روز رو سرکار هستم اگر کسی اینجا هست که میتونیم با هم دوچرخه سواری و گپ زدن کنار ساحل و پیاده روی کنیم بهم پیام بده خودم اهل سرک کشیدن تو زندگی خصوصی آدمها نیستم و طبیعتاً از این رفتار خوشم نمیاد راستش آدم رک و راست رو به آدمهای پیچیده و تو لفافه حرف بزن ترجیح میدم یه نکته مهم هم بگم که خوش برخورد هستم ولی یه کم طول می‌کشه که تا آشنایی رو به دوستی تبدیل کنم ولی برای دوستی خیلی ارزش قائل هستم و به دوستانم اهمیت میدم
somayyeh_sa88,سلام  از غرب تهرانم اگربه شکرگزاری و فیلم وسریال و آشپزی متنوع  و شادی و هیجان علاقه مندید پیام بدید که درگروه واتس آپ دورهمی اد بشید🙌 #شکرگزاری #فیلم #سریال #شادی
ghazale_omoomi,@the_minarang سلام سلام منم از اصفهانم تازه پست یلدا را دیدم، پلنی ریختین؟ منم هستم هااااا🙌🙌 خبرم کنید
bahareearjmand,@m0danloo میشه منم بیام تو اکیپتون؟؟
sanane.k,@daily_amene عزیزممم منم ساکن قم هستم خوشحال میشم اشنا بشیم😍
tab.ho,سلام به همه، تبسم هستم ۱۸ سالمه و اصفهان زندگی میکنم. حقیقتا هر چند آدم بشدت برونگرایی هستم از جهات زیادی، ولی دوستای زیادی ندارم😅 و خلاصه اش اینه که دنبال افرادی ام که بتونم با هم صحبت های هدفمند بکنیم، کارای هدفمند انجام بدیم و بتونیم یه کمکی به خودمون و جامعه امون بکنیم. یه اکیپ خیلی کوچولو با دو سه تا از دوستای یکی دو سال کوچک تر از خودم دارم و دوست داریم اگر بشه کسترشش بدیم و در مسیر این اهدافمون قدم برداریم.😊 این اون جنبه ی ارزشمندانه ی من بود، جدا از این کلا آدم easy going ای هستم و دوست دارم با ادمای مختلف آشنا بشم. با هر کدوم از وجه های من آشنا شدید خوشحالم میکنید😅🙏🏻
navid_belona,@ehm.bbee ✋
navid_belona,@hoor___1986 شیراز م ✋
navid_belona,@maryam_72_22_ هستیم 😎✋
navid_belona,@daily_of_maryam هستم ✋
navid_belona,من هستم ✋👁
navid_belona,@moayedi_maryam سلام ، شیراز ✋
navid_belona,@faaarnaz.kh من نزدیک نیویورکم ، حدود ۹۵ هزار کیلومتری نیویورک توو شیراز زندگی میکنم 😂
mahta.ra,@leavesinutumn سلام عزیزم منم میتونم تو گروهتون عضو بشم؟!☺️
nahalmohtasham,سلام،دوست دارم سالهای سال بعدتر که این پست یلدا جون و خاطره های دوستانی رو ک از طریق پیدا کردم رو مرور میکنم بگم:یادش بخیر،چ دورانی بود😍۳۴سالمه وساکن کرج،از آشنایی با دوستان جدید خوشحال میشم❤️
alijavan.music,"سلام دوست عزیز
اینجا یه گروه برای معاشرت و اعلام برنامه های مختلف دورهمی،پیاده روی،کافه گردی،کوهنوردی،دوچرخه سواری...
(برای کسانی که ساکن تهران هستن)
https://chat.whatsapp.com/Lcwj4d4YQ1AEizoIjVNHGE"
aarraamm128,سلام بر عزیزان من مهناز ۵۰ ساله هستم از مشهد دنبال یک جمع خودمونی و دور از ریا هستم که اوقات خوشی رو کنار هم داشته باشیم و از تجربیات هم استفاده کنیم خوشحال میشم اگه همچین جمعی تشکیل دادین من رو هم عضو کنید به دورهمی و سفر و طبیعت گردی علاقه دارم کارهای هنری هم خیلی دوست دارم دنبال هیجان در زندگیم هستم و کسب تجربه های جدید‌‌.‌‌.... در خدمت عزیزان هستم
hosna_r_l,از بچه هایی ک تو تبریز رفتین بیرون کسی هست ک پیام بده بهم ابجی منم باهاتون بیاد لطفا..خیلی ممنون میشم
hosseini_tasnim,@yaldarta 🧡💖🧡
pari_fna,از مشهد کسی هس؟🥲🤌
nemeodinhofar,@sara_rezaeii کم کم زیاد میشیم امیدوارم
mhrdad.70,@olvida.elnombre منتقد فیلم شو😂
mhrdad.70,@anaaamjad هیچوقت دیر نیست😁
farzad_khalilipanah,@mahsa_mshojn ❤️
vahidomidi1,@tabe1395 فقط یه مهندس آی تی اینجور منطقی توصیف میکنه 👍
mahshiiidshirazi,@setare_sayyaf چه عالی منم سمت لویزانم با یه پسر سه سال ونیم، تقریبا نزدیکیم
navid_belona,@nahalll2 شیراز ✋👁 ۳۳
navid_belona,@grizz_le  ی کوچولو با هم فاصله داریم مثلا ۹۵  هزار کیلومتر ، شیرازم 🌹🥶
navid_belona,@i_niloofarzare شیراز ✋
navid_belona,@shiraz.nail.nabati شیراز م ✋👁
daily_amene,@sanane.k عزیزم یه دایرکت به من میدی لطفا نتونستم من دایرکت بدم بهت
daily_amene,@haniye.gerivani بعععععله😍
parimah.rahimi,من پریماهم از آباده استان فارس.متاهلم و عاشق هنر.داستان نویسم،و با همسرم مدام فیلم میبینیم،کتاب میخونیم و موسیقی گوش می‌کنیم و در موردشون حرف میزنیم.دوست داریم با زوجهای هم سبک خودمون دوست باشیم و  فت و آمد کنیم.اگر کسی توی شهر ماست یا شهرهای اطرافمون بهمون بگید❤❤
sanane.k,@daily_amene بله عزیزم قطعا خوشحال میشم 😍
iamsba4213,@rouzbeh.0 سلام منم تبریز هستم البته سنم نسبت به شماها بالاست ولی علایقم مشترکه
rouzbeh.0,"@iamsba4213 
سلام ،خیلی خوشحالم از آشنایی با شما ، برای تبریز ما یک گروه داریم اگه بخواین می تونم اضافه کنم شما رو  به جمع دوستان"
mania_bz,@ialijahani با احترام خیر. 🙏🏻
iamsba4213,@rouzbeh.0 حتما
roghyenoorizadeh,@haniye.gerivani تهران عزیزم
imunefille,@nasrinflp موجب خوشحالیه :)
imunefille,@haniye.gerivani تهران
leila.roozafzoon.art,@saeede.zar 😍😍😍 ای جان ، کاش یزد بودی رفیق قدیمی من
leila.roozafzoon.art,@saeede.zar 😍😍😍 عزیزم ، بچه های شیراز خیلی زیاد بود کامنت هاش‌ن و یه گروه تشکیل دادن اونروز … مطمعنا میتونی هم فاز های مهربونی مثل خودت پیدا کنی
niloofar.tolooi20,نیلوفر_کرج_۱۳۷۰_ارشد ژنتیک
mina_dbshi,@sumizad شما چقدر مهربونی❤️
saeede.zar,سعیده ام ۳۹ ساله مجرد کارمند ساکن شیراز  با وجود داشتن روابط عمومی خوب  ولی شب ،سکوت و تنهایی هم با من عجین هست. مثل همه افرادی که اینجا حضور دارند عاشق کتابم و عضو انجمن های کتابخوانی  شیرازم  و همزمان خوانش کتاب سیر انجمن در پلتفرم کلاب هاوس را انجام میدهیم. اشپزی بهم انرژی میده. طبیعت و کافه گردی و سفر  را دوست دارم .بقول دوستام در جمع کردن رفقا دور هم تبحر دارم .پیاده روی و یوگا و کوه و بدمینتون را دوست دارم. دنبال پایه برای به عادت درآوردن این علاقه مندی هام هستم. اکیپ دوستی زیاد دارم ولی خب تجربه بودن با دوست های جدید هم بردم لذت بخش هست .  دوست خوب هدیه کاینات به ما ادم هاست به امید داشتن شما خوبان در مدار روابطم😍
jalilis_lisar2,@fateme_janlou دیر آمدی...اما شیر آمدی🙃
nadiikh,@fateme_janlou ضمن تشکر از یلدا جون ما تو  مازندران باقلوا نداریم تقدیم کنیم ولی پِشتِه زیگ و بَهودونه داریم در حد همون باقلوا بابت جمع دوستانه ای که اینجا تشکیل دادیم و همو پیدا کردیم😂😍. فاطمه جون ما ساروی ها زیر پست یلدا کلی دوست جدید پیدا کردیم و برنامه همخوانی کتاب هم شروع کردیم. اگه دوست داری تو جمع ما باشی ما یه گروه زدیم تو اینستا اگه دوست داشتی بهم پیام بده تا اد کنم شما رو.
faaarnaz.kh,@navid_belona 😂😂😂
samirafakurii,@daily.saghar منم بیام 😁😍
haniye.gerivani,@roghyenoorizadeh شما از کجایی ؟ :)
haniye.gerivani,اینجا از قم کسی هست که دغدغه ش رشد شخصیتی باشه ، هیجان خواه باشه و تفریحش پیاده روی ؟ خب من ۲۸ سالمه معمارم از هنر لذت میبرم و دیوونه پیاده روی ام، از دوستی هایی که بشه توش راجع به کتابهای روانشناسی و رشد شخصیتی و ... هم حرف زد استقبال میکنم :) مذهبی نیستم ولی لامذهب هم نیستم ، یه آدم معمولی که دنبال خودشه :) دوست من کجاست ؟ :))
haniye.gerivani,از کدوم شهری شما؟
haniye.gerivani,@daily_amene منم بازی؟
ialijahani,@mania_bz سلام مانیا جان. خوبی؟ میشه دوست بشیم؟ 😂😂
parimah.rahimi,@daily.saghar میشه منم بیام تو گروهتون؟😢
taranom___0000,@daily.saghar پلیز منم اد کنید
taranom___0000,توروخدا  بیا بگو من دوست خوب توام 🥺
saraygraphy____,سلام، سارا هستم، اگه کسی ساکن قزوین هست خوشحال میشم باهم آشنا شیم، معاشرت کنیم، ۲۸ سالمه و عکاسی میکنم، کتاب و فیلمم راه های گریز من از بی حوصلگیا بوده، ولی الان بیشتر دوست دارم با آدمای جدید آشنا شم و گپ بزنیم🌻
sumizad,@mhm.yusefi سلام،گروهتون مجازیه؟اگه آره منم باشم لطفا
saeede.zar,@leila.roozafzoon.art تو عشق ترینی کهنه رفیق راه دوری
zaahraa1411,من که هرچی کامنت خوندم بیشتر مشهد بودو تهران . چرا کرمانشاه کسی نیست سرچ زدم ۳ نفر اومدن. دوستایه دختر پایه کوه و پیاده رویی و بیاید منو پیدا کنید بریم بگردیم 😍 من خودم رفیق شوخ طب و خوش خنده م کودک درونمم فعاله تو دوستی و رفاقتم صادقانه و با معرفتم دوسدارم رفیق مث خودم بیشتر پیدا کنم 😊😉
sumizad,@somika_english چقدر تو خوبی،با اجازت فالوت می کنم
sumizad,@mina_dbshi فالوت کردم عزیزم چقدر خوبی
sumizad,@arghavanarghanoon من تهرانی نیستم ولی ازت خوشم اوند،اشکال نداره  که فالوت کردم؟
sumizad,@mhm.yusefi می شه منم تو گروه باشم
somika_english,@sumizad قلبتون مهربونه❤️
saeede.zar,@amirmehdi.haghighat پاتوق ها را با ترجمه شما خوندم و چه حس خوبی بود که اینجا کامنت نوشتید
hanna_28293,@bahawrin مررررسی عزیزم لطف داری😍❤️
zahraaa.hosseinzade__art,@nasimpouramin چه عالی بچه های گروه ما از لاهیجانم هستن😍
this_is_nazaninnnn,سلام. من یک آدم شیطون و برون‌گرا بودم که این روزا کمی درون گرا شده‌. اهل مطالعه و کتاب. رشته امم زبانه. دوست دارم کسی پیدا شه باهم فیلم هنری ببینیم، کتاب زبان جدید بخونیم، در کل باعث رشد همدیگه شیم.
this_is_nazaninnnn,@syavarsan نمیشه شما رو به عنوان دوست بردارم ببرم؟
syavarsan,@this_is_nazaninnnn باعث افتخار من میبود، ولی شما لیاقت دوستی رو دارید که بتونه وقت کافی برای رفاقت با شما بذاره، من متاسفانه دوستان زیادی در حال حاضر دارم که از من دلخور هستند چرا که آنجور که باید باهاشون وقت نمیتونم بذارم و شرمندشون هستم
syavarsan,@maryam_larsson 😂
syavarsan,@zahra.h075 موز داااااره
aylar.jfri,@hadis__momeni__ سلام من از کرجم و ۲۳ سالمه و با نظرت کاملا موافقم،خوشحال میشم وارد دایره دوستی ات بشم🙌
this_is_nazaninnnn,@syavarsan زنده باشین. متوجه ام و مزاح میکنم. میدونم سرتون چقدر شلوغه. از طرفی هم به لطف اینستاگرام همه ما به نوعی باهم دوست هستیم و شکر خدای عزوجل. 💚🌼
zahra.h075,@syavarsan پس موز منو بدین من برم😂😂
syavarsan,@zahra.h075 😂
daily_amene,@sanane.k یه گروه کوچک از بچه های باحال و همفکر قمی زدیم اگه دوست داشتی اونجا کنار هم باشیم😍 چه عالی منم خوشحال میشم
mersena_crossstitch,@mahsa_jfp74 سلام به روی ماهت
mahsa_jfp74,@mersena_crossstitch قربون محبتت
negaretoon,"@tabasom_997 من غربم که🥲 
کی وقت داری؟؟؟ جمعه میای بریم پیاده روی؟"
tabasom_997,@negaretoon میام بریم😍
saeede.zar,@fussyv مرسی
saeede.zar,@amin_mardani_1993 هر کِه را اَسْرارِ کار آموختندمُهر کردند و دَهانَش دوختند
en.es.ech,نادیا هستم، ۳۳ ساله، فعلا ساکن تهران، عاشق علم و هنر، به یک رفیق تحصیلکرده جهت کتاب خوندن، سینما رفتن و تئاتر دیدن نیازمندم. ترجیحا آروم و مهربون باشید 😊
moonalisaa.raaa,سلام من ٣٤ سالمه و ساكن تهرانم ، سرگرمى هاى خاصى مثل كتاب خوندن و اينا ندارم ولى دلم ميخواد كه دوست پيدا كنم … و دابره ى معاشرتم وسيع شه ممنون ميشم اگر باهم دوست بشيم و از تجربه هاتون استفاده و پيشرفت كنم ❤️
raana.nejhad,چقد این پست های دوست یابی و دیت باحالن
p.kamali.n,@daily.saghar 😍
kherad_therapy,@elena_eftekharipour چه عالی 😊 خوشال میشم ببینمتون
farzingh80,@artli.ir 👏
mahsa_jfp74,سلام من مهسا هستم ۲۶ سالمه متاهل هستم و ساکن کرج دوساله ازدواج کردم نقاشی کشیدن رو خیلی دوست دارم حرفه ای نیستم توش دلی نقاشی میکنم اما حس خوب میگیرم از این کار خوشحال میشم یه دوست خوب پیدا کنم که باهاش وقت بگذرونم
mahsa_jfp74,@mersena_crossstitch سلام عزیزم خوبی
sin.saaad,سلام.سحرم.اهل شیراز.دوست شدن با ادمها یه کم برام سخته و زمان میبره.عاشق طبیعت و طبیعت گردی هستم.اهل کوهنوردی.مسفرت رفتن رو دوست دارم.از علایقم پادکست گوش دادنه...دیگه همین دیگه
tabasom_997,@negaretoon فکر کنم بتونیم باهم دوست شیم😁
negaretoon,@tabasom_997 جدی؟🤓
tabasom_997,@negaretoon اوهوم
chiiikchiiik,@nadi_na40 چقدر مشتاقم باهاتون آشنا بشم 😍
hosseinbameriii,سلام فک کنم دیر این پست رو دیدم ولی متاسفانه از شهر زاهدان کامنتی ندیدم  خوشحال میشم دوستانی که اهل کتاب و پادکست و ورزش و ... تو یه محیط سالم باشن ازشون لذت ببرم 🔥
tabasom_997,@negaretoon من تبسمم ۲۵ سالمه دارم برنامه نویسی میخونم سرگرم کارای خودمم ولی دوست دارم با ادمای جدید و همراه اشنا بشم..کسایی که مثل خودم فکر پیشرفت خودشونن
leili_asgari66,😍
fussyv,@saeede.zar لابد اشتباه تایپی دارید. آدرس رو با دقت وارد کنید.
daily_amene,@haniye.gerivani بهت دایرکت دادم عزیزم
negaretoon,@tabasom_997 خو باشه😍 کدوم سمتی تبسم؟؟
tabasom_997,@negaretoon شرقم من
azin_fie,@nstrn.pasha خودمون موندیم فقط 🙃
saeede.zar,@ba_tayebe چه قشنگ  از خودت گفتی دلم سفر و کافه گردی با چنین رفیقی تو این هوای بهاری شیراز کرد منم شیرازم ۳۹ ساله مجرد عاشق طبیعت وسفر و کتاب و
saeede.zar,@fussyv لینک باز نمیشه واسم😢
saeede.zar,تور بافت قدیم تون منم پایه هستم❤️
saeede.zar,@jk_negar لطفا منم اد کنید
afrooz.jzd,@the_minarang  سلام مینا جان 😍 منم افروز هستم از اصفهان، ارشد اپتیک دارم و علایق مشترک با شما  خوشحال میشم دنبال کنیم این آشنایی رو با 🙌🔥بقیه ی دوستای اصفهانی
moayedi_maryam,@navid_belona 😍🌸
afrooz.jzd,@the_minarang  سلام مینا جان 😍 منم افروز هستم از اصفهان، ارشد اپتیک دارم و علایق مشترک با شما  خوشحال میشم دنبال کنیم این آشنایی رو با 🙌🔥بقیه ی دوستای اصفهانی
elena_eftekharipour,@kherad_therapy سلام کاترین، من سه هفته دیگه از آمستردام میام اوترخت زندگی کنم و خوشحال میشم دوست باشیم باهم .
ialijahani,@mania_bz 😂😂😂😂😂😂
mania_bz,@ialijahani ببخشید دیگه پیش میاد 🚶🏻‍♀️😎😂😂😂
the_minarang,@afrooz.jzd حتماااا باعث خوشحالیه منه
amirmahdi_emamii,@hanna_28293 عرض ادب خدمت شما
haniye.gerivani,@daily_amene خب حالا باید چکار کنم؟🥰😍
azin_fie,@morvarid.kh عزیزم میشه لطفا منم گروه رشت ادد کنید😍
saeede.zar,@leila.roozafzoon.art مرسی قشنگم😍
azin_fie,@nstrn.pasha آخ جون مافیا 😁😍منم عاشق بازی های گروهی از رشتم 😇
amirmahdi_emamii,@mahtabfirozabadi منم تد کنید لطفا
nstrn.pasha,@azin_fie هیشکی هیچ واکنشی نداد 🙃
sanane.k,@daily_amene عزیزم بهتون دایرکت دادم🌺🌹
fateme_janlou,@nadiikh ای جونم چقدر عالی خیلی خوشحال میشم به شما ملحق بشم❤️❤️
fateme_janlou,@jalilis_lisar2 😂😂
marjan._s,من همیشه دیر میرسم😢منم به تازگی اومدم تهران، خودم کوهنورد و سنگنوردم اگه دوستی شبیه خودم پیدا کنم که روزای تعطیل بریم طبیعت عالیه👌
pegah.shkb,آنتالیا ؟؟
ghazaliiii.nzr,@phelli2018 🙂
the_minarang,@_marzie_ebr_ سلام عزیزم ، آره گروه زدیم
azi_rafiee,سلام چقد شبیه هستیم
nargesiii.ranjbar,@azi_rafiee 😍
ka_ra3022,سلام منم دلم خواست عصوی از گروهتون باشم اگه بشه
imunefille,@daily.saghar سلام میشه منم تو گروهتون ادد کنید؟
_marzie_ebr_,@mhm.yusefi سلام وقت بخیر . گروهتون واسه بچه های اصفهانه😍؟
_marzie_ebr_,@the_minarang سلام مینا جان خوبی😍 منم اصفهانیم؛مرضیه😄🙋 گروهی چیزی زدین؟ منم خوشحال میشم با شما و بقیه بچه ها آشنا بشم 😌😍
phelli2018,@mania_bz پس لطفا با منم دوست بشو😍😍
phelli2018,@nrgs_bahri سلام من عسلم ،دقیقا منم دوست دارم بعد کتاب حرف بزنم😂
phelli2018,@ghazaliiii.nzr جالبه تا میام پیام بدم میبینم شما هم پیام دادی،فکر کنم خیلی شبیه هم باشیم😂😂
negi_she,@phelli2018 منن؟
phelli2018,@shaghayegh.alijanian سلام شقایق من عسلم و تفریحات مشترک زیادی باهات دارم مخصوصا که منم کوهنوردی نمیکنم😄 اهل صحبتم و دوست دارم از تجربیات بقیه بشنوم
phelli2018,@negi_she  شما هم دوست داشتم آشنا بشم😍
pouya_omidali,@sarafakhari1 چرا ندارید ؟
sa_ha_fo,سلام من از اصفهان هستم دنبال دوستای نابی میگردم که واسه شناخت خودشون وقت گذاشته باشن با خودشون مهربون باشن که منم بهره ببرم از کنارشون بودن کتاب خوندن پیا ده روی و قهوه و مدیتیشن و اینارو هم که همه عاشقشیم اگر کسی هست خوشحال میشم ساعتی رو بشه کنارشون باشم و از گپ و گفت لذت ببریم
whomehr,@rouzbeh.0 منم هستم😁
azi_rafiee,@daily.saghar منم هستم
azi_rafiee,@foroogh.jamshidi چه قدر ساده و بی تکلف
azi_rafiee,@safourakiani سلام علایقمون شبیه به هم علاقمند آشنای هستم ❤️
azi_rafiee,@mahtabfirozabadi منم عاشق کوهنوردی و پایه برایش ندارم
azi_rafiee,@leavesinutumn منم عضو گروه کنید
azi_rafiee,@mhm.yusefi ممنونم منم اد کنید
azi_rafiee,@nasim__mo سلام‌نسیم جون دوست داشتی بیشتر باهم آشنا بشیم‌
azi_rafiee,@saba_2204tehrani سلام صبا خانم دوست داشتید باهم بیشتر آشنا بشیم علایقمون شبیه به هم هست❤️
azi_rafiee,@prsahra سلام‌عزیزم خوشحال میشم شروع کنیم
ahmadreza.esf,@zahra.yaghbi سلام ، خیلی خوشبختم ، ممنونم از کامنتتون ، خوشحال میشم بتونم کمکی کنم مخصوصا در زمینه عکاسی
photography.shivaa,@aynaz.vlog چقدر مهربون 😍😍 ممنون خیلی لطف کردیدد. حتما هر وقت تونستم بیام با شما تماس میگیرمم😍😍😍😍🙏🙏🌸
photography.shivaa,برای منم خیلی استرس زاست . و کلی ازم‌انرژی میگیره 🙈🙈 این خصوصیات درون گراها هست و شما تنها نیستی ❤❤. اما من خودمو مجبور کردم که انجامش بدم.
photography.shivaa,"@nil.oo.t oooh, manam filmi hastam kheyli , let me prove to you : Hey, Phoebs, do you wanna help?
Phoebe: Oh, I wish I could, but I don't want to.""
Or or I can't help you . | Oh, you like that? You should hear my phone number."" | Something is wrong with the left phalange."" | Joeyi to Chandler : you can't do anything . 😁😁"
farnaz.lg,@martel_officiall دوست شیم؟😬
nil.oo.t,@photography.shivaa واااای عالی بود😂😂😂😂😂😂 صداهاشون و شنیدم قشنگ
__m.r.a84__,سلام به همگی. مهتا هستم ۳۷ سالمه و تهران زندگی میکنم. دنبال دوستایی هستم برای معاشرت و بیرون رفتن و اگه یه بچه کوچیک هم داشته باشه که با پسر کوچیک هم همبازی بشن که دیگه خیلی عالی میشه. ولی هدف اصلیم از دوست یابی برای خودمه😊😊😊😊 بیرون رفتن و حرف زدن رو دوست دارم ولی آدم پرحرفی نیستم . آدم آرومی هستم در کل، ولی مودم کلا بستگی داره به حالم هم شیطون و پرحرف میشم هم ساکت و آروم😅☺️
niusha_gh,@saharamini.ir سلام دوستانی که استانبول هستید خوشحالم از آشناییتون اگه دوست عزیز گروهی تشکیل شذه منم لطفاً ادد میکنید خیلی. دوست دارم دوستهای جدید پیدا کنم
_lesara_,"سلام سارا هستم،ساکن انزلی،همسر،مادر
۳۶ساله
انگار از انزلی کسی پیام نداده برای پیدا کردن دوستای جدید❤️،من تقریبا درونگرا هستم ولی خوشحال میشم از انزلی دوستای جدیدی داشته باشم که بتونیم به صورت دسته جمعی باهم بریم بیرون ،کلا جمع های ساده و صمیمی رو دوست دارم،شاید الان خیلی دیر باشه برای پیام گذاشتن ولی شانسمو امتحان میکنم که دوستای همفکری پیدا کنم،انزلی چی های ناز و مهربون زودتر بیاین قرار بزاریم دگه،منتظرم😁
ممنونم ازت یلدای زیبا❤️"
amir.sam2719,"سلام خدمت دوستان. من تازه با پیج یلدا آشنا شدم. 
یه کم دیر کامنت میزارم ولی امیدوارم کسی ببینه
ادمی هستم اهل کتاب و موسیقی و کوهنوردی 
دوست دارم با کسی اشنا بشم که بتونیم اخر هفته ها یا صبح زود بریم هایکینگ 
اگر کسی بود خوشحال میشم بهم پیام بدین"
sarafakhari1,@pouya_omidali دوست معمولی چرا نداریم ما تو این کشور
mk.karimi1367,سلام به همگی آیا کسی پیدا میشه که برای تمرین  اسپیکینگ  ایلتس پایه باشه؟
pariya_hhdr,سلام من تهران زندگی میکنم با همسرم شهرک اکباتان . من یه ادم درون گرا هستم ولی دوس دارم یه دوست خوش انرژی داشته باشم تا با هم رفت وامد کنیم در واقع به طرف مقابلم بستگی داره منم میتونم خوش انرژی باشم ….شهرک اکباتان کسی هست اینجا؟ من ۳۳ سالمه
roshanakgolsorkhi,"من روشنکم، ۳۰ سالمه و تقریبا ۱ سال میشه که مهاجرت کردم ونکوور، درس میخونم و کار میکنم. زندگیم ارومه (به جز اخر ترم ها) و از قدم زدن، دویدن، ورزش کردن و کافه رستوران رفتن لذت میبرم. به فعالیت های گروهی و اجتماعیم علاقه دارم ولی چون پایه ای ندارم کمتر پیش میاد تنهایی برم، 
اگر شما هم به ورزش، کوهنوردی، و یا هر فعالیت گروهی اجتماعی علاقه دارین، خوشحال میشم با همدیگه اشنا شیم و خوش بگذرونیم ✌🏻👊🏻
#ونکوور"
farina.gallery,@artli.ir من هستم
farina.gallery,@_mahnaazz_1988 سلام دوست عزیز
feelitnow21,@daily.saghar منم میتونم عضو گروهتون باشم؟😊
feelitnow21,"به قول شکسپیر؛ 
A friend is one that knows you as you are, understands where you have been, accepts what you have become, and still, gently allows you to grow ، به دنبال دوستی هایی واقعی از جنس محبت و معرفت هستم☺️ من اهل تهرانم، ۲۷ سالمه و مجرد هستم؛ مدرس و مترجم زبان هستم و در حال یادگیری پیانو 🎹 خیلی دوست دارم رفیقهای دختر زیادی داشته باشم و با هم بریم خرید و کافه و کتاب بخونیم و از فیلمهایی که دیدیم بگیم و از موزیکهایی که چقدر حالمون رو تغییر میدن تعریف کنیم 😊🙏🏻"
feelitnow21,@hadis__momeni__ من هم ۲۷ سالمه و معلم زبانم و اهل تهرانم، چه قدر جالب 😊
reyhan_sarhangi,@__hediye_azimi__ خوشحالم از آشناییت هدیه‌جون❤️
_maryam_matin,@nazilafarzadegan  خوش به حال اونکه‌ با تو دوست میشه 😍😍😍😍
lili_daily_life,@paras2horabadi چه عالی من اینجا کلی دوست تئاتر برو و سینما دوست پیدا کردم
lili_daily_life,@m0danloo خوب شد کامنتت و دیدما همون اول 😊😊
zahra.yaghbi,@ahmadreza.esf منم به تازگی ساکن اصفهان شدم عاشق طبیعت و پیاده رویم، جدیدا علاقه خاصی به عکاسی پیدا کردم و تعداد دوستامم انگشت شمارن ولی علاقه زیادی به تغییر و به چالش کشیدن خودم دارم خلاصه که من هستم 🥰😅🤷🏻‍♀️
lili_daily_life,@pedram_book نرفتیم تئاتر که
lili_daily_life,@niloofaraaaneh الان دیدم کامنتت و بیا دوست شیم 😂😂😂😂
paria.rbk,@german_with_sara سلاام منم رشتیم اگه گروه رشتی زدین خوشحال میشم باهاتون آشنا بشم😌❤️
r.shahsavari.shirazi,@nadi_na40 سلام  من تو دایرکت بهتون پیام دادم.
mahdis.m.sol,@daily.saghar منم ببرین😁😍
mahdis.m.sol,سلام من مهدیسم ۲۵ سالمه و دانشجوی حقوقم، میانگرام و خوش خنده، میگن زیادی مهربونم و این بده😂یکمم بدقولم و مضطرب و خجالتی راستش! تفریحم حرف زدن و کتاب و فیلمه و کمی نقاشی، دارم یه سازم یاد میگیرم اگه کسی میتونه باهام همراه شه و انگیزه بدیم به هم تو درس و کار و اینا دوست میدارم. خودم یکم زندگیم تک بعدی، کم معاشرت و کسل کننده بوده ولی دوست دارم تغییرش بدم و هیجان واردش کنم به کمک ادمی که این سبک شخصیت هیجانیو داره، درکنارش عاشق صحبت های عمیق و تحلیلی و توسعه فردیم، ادمای شاد و خوشبینو دوست دارم، تا الان بیشتر زمانم سرم تو کتاب بوده و دوستام محدودن ولی دلم میخواد دوستایی پیدا کنم که خوش بگذرونیم با هم فارغ از تفاوت ها. ممنون که خوندین.
mahdis.m.sol,@mahdis.m.sol یادم رفت بگم از تهران
mahdis.m.sol,@mahdis.m.sol اینم بگم و برم که سفری  و ورزشی نیستم زیاد😁
esmailabbasii,@sara.heydari64 منم دارم میگردم نیست چرا؟
maryamjafari1379,@masa__am سلام 😍میشه دایرکت چک کنی؟
zahra.hsn_hsn,سلام اول از عمه اینکه پیجم فیک نیس زهرام بیستو دوسالمه و ساکن غرب تهرانم، از معاشرت و دوستی با آدما لذت میبرم علم گرا ام و ارزشای زندگیم شخصیت  سلامتی و زمان هستن. یه جورایی این سه تا ارزش ها خط قرمزم هم محسوب میشن. اگه دختر هستی و فک میکنی با این ویژگیهایی که از خودم گفتم میتونیم دوست خوبی برای هم باشیم خوشحال میشم با هم گپ بزنیم.
nastaran_mlkk,نسترن هستم ۴۶ سالمه ، متاهل و شاغلم . آدم خونگرمی هستم و دوستای زیادی دارم ولی فقط با تعداد کمیشون صمیمی هستم . اهل پیاده‌روی و کوه‌نوردی و پیک‌نیک هستم . عاشق کتاب ‌ پادکست و فیلم و سینما هستم و دلم میخاد با آدمها در مورد اونها حرف بزنم . دنبال یک یا چند‌تا دوست پایه هستم که گاهی با هم بشینیم تو کافه یا هر جایی که جور میشه صحبت کنیم ، یا با هم بریم پیاده‌روی .
ranarahbar,@lili_daily_life  میشه لطفا با من دوست بشی لیلیوم؟😂
